,customer,recency,frequency,monetary,country
3357,15951,3,2,708.22,United Kingdom
3358,16249,5,5,1800.07,United Kingdom
3359,16471,20,1,223.95,United Kingdom
3360,17298,0,2,498.42,United Kingdom
3361,17349,17,1,98.25,United Kingdom
3362,17387,10,2,746.81,United Kingdom
3363,17481,6,4,1255.59,United Kingdom
3364,17590,0,3,1468.02,United Kingdom
3365,17942,28,1,77.5,United Kingdom
3366,18142,22,2,1019.52,United Kingdom
3367,12458,1,2,947.4,Switzerland
3368,12657,2,4,1643.18,France
3369,13673,9,2,387.44,United Kingdom
3370,13846,15,3,865.06,United Kingdom
3371,14820,5,4,507.29,United Kingdom
3372,15675,11,3,323.69,United Kingdom
3373,15754,3,3,458.57,United Kingdom
3374,16135,8,1,517.55,United Kingdom
3375,16225,4,5,1096.32,United Kingdom
3376,16482,6,1,220.62,United Kingdom
3377,17050,10,6,3185.64,United Kingdom
3378,17256,0,2,240.0,United Kingdom
3379,17306,0,19,8631.31,United Kingdom
3380,17348,1,5,1156.6,United Kingdom
3381,17905,1,4,798.99,United Kingdom
3382,12427,12,3,825.8,Germany
3383,12501,23,1,2169.39,Germany
3384,12623,22,1,305.1,Germany
3385,12721,9,6,2656.13,France
3386,13209,4,8,5891.61,United Kingdom
3387,13263,0,35,7436.93,United Kingdom
3388,13309,5,5,1456.79,United Kingdom
3389,13421,0,2,1833.71,United Kingdom
3390,13534,1,25,5870.08,United Kingdom
3391,14868,1,8,2953.59,United Kingdom
3392,15545,14,2,288.97,United Kingdom
3393,15625,2,4,1534.26,United Kingdom
3394,15641,4,4,1887.2,United Kingdom
3395,15872,5,2,316.25,United Kingdom
3396,16276,14,1,810.6,United Kingdom
3397,16556,0,7,3313.79,United Kingdom
3398,16877,0,6,846.62,United Kingdom
3399,17030,23,1,146.87,United Kingdom
3400,17194,19,2,262.62,United Kingdom
3401,17234,20,1,149.89,United Kingdom
3402,17418,2,2,463.46,United Kingdom
3403,17644,6,11,2895.64,United Kingdom
3404,17921,0,4,820.23,United Kingdom
3405,18176,379,1,476.35,United Kingdom
3406,12483,0,8,2484.98,Sweden
3407,12930,8,2,415.8,United Kingdom
3408,13002,5,1,120.95,United Kingdom
3409,13402,26,2,621.23,United Kingdom
3410,14081,20,2,921.62,United Kingdom
3411,14215,2,6,1789.72,United Kingdom
3412,14301,16,1,640.14,United Kingdom
3413,14421,17,2,813.11,United Kingdom
3414,14745,3,5,1220.26,United Kingdom
3415,14924,22,1,310.05,United Kingdom
3416,14957,0,1,58.49,United Kingdom
3417,15109,22,1,484.95,United Kingdom
3418,15450,21,1,429.84,United Kingdom
3419,16193,13,1,314.45,United Kingdom
3420,16330,8,3,251.91,United Kingdom
3421,16342,5,4,322.41,United Kingdom
3422,16456,2,5,2158.18,United Kingdom
3423,16535,26,1,593.75,United Kingdom
3424,16836,0,2,251.87,United Kingdom
3425,17037,17,1,1267.32,United Kingdom
3426,17082,5,2,2003.85,United Kingdom
3427,17217,11,1,113.5,United Kingdom
3428,17376,0,2,203.2,United Kingdom
3429,17612,11,6,2048.45,United Kingdom
3430,18017,7,3,523.0,United Kingdom
3431,18095,0,2,580.05,United Kingdom
3432,12405,16,1,1710.39,Finland
3433,12685,5,6,2863.08,France
3434,12851,26,1,131.81,United Kingdom
3435,13006,16,1,81.57,United Kingdom
3436,13176,6,1,481.49,United Kingdom
3437,13376,10,3,1019.76,United Kingdom
3438,13411,6,1,213.55,United Kingdom
3439,13434,4,2,534.24,United Kingdom
3440,13506,3,2,458.52,United Kingdom
3441,13815,5,4,4027.36,Germany
3442,13849,8,2,1537.95,United Kingdom
3443,14002,2,2,529.73,United Kingdom
3444,14277,6,3,4188.0,France
3445,14288,20,1,426.6,United Kingdom
3446,14639,9,6,2984.49,United Kingdom
3447,14664,10,2,636.24,United Kingdom
3448,14727,20,1,268.58,United Kingdom
3449,14731,7,3,380.02,United Kingdom
3450,14840,13,1,62.85,United Kingdom
3451,15251,0,11,10484.99,United Kingdom
3452,16157,2,3,656.69,United Kingdom
3453,16484,11,2,404.3,United Kingdom
3454,16782,1,13,2267.95,United Kingdom
3455,16897,0,2,289.78,United Kingdom
3456,17229,10,2,318.76,United Kingdom
3457,17422,7,6,1979.37,United Kingdom
3458,17581,8,25,11025.24,United Kingdom
3459,17828,8,4,1820.09,Malta
3460,17975,0,13,4483.26,United Kingdom
3461,18154,3,2,399.19,United Kingdom
3462,18233,12,1,440.0,United Kingdom
3463,12514,13,1,1017.68,Italy
3464,12643,10,6,3344.64,France
3465,12883,15,4,703.47,United Kingdom
3466,13325,11,1,675.3,United Kingdom
3467,13359,23,1,439.56,United Kingdom
3468,13989,16,2,1266.08,United Kingdom
3469,14046,2,1,154.99,United Kingdom
3470,14142,394,1,311.81,United Kingdom
3471,14256,6,2,969.06,United Kingdom
3472,14795,4,1,131.45,United Kingdom
3473,14816,4,1,271.85,United Kingdom
3474,14962,16,1,126.7,United Kingdom
3475,14966,5,1,183.02,United Kingdom
3476,15134,2,8,1387.99,United Kingdom
3477,16448,5,1,182.99,United Kingdom
3478,16945,1,19,4345.5,United Kingdom
3479,17212,0,1,226.85,United Kingdom
3480,17360,8,3,568.24,United Kingdom
3481,18135,10,5,681.91,United Kingdom
3482,12588,0,1,214.9,Finland
3483,12594,0,10,3338.22,Italy
3484,12683,4,15,8476.57,France
3485,12752,11,1,4366.78,Norway
3486,13278,0,1,542.73,United Kingdom
3487,13495,9,5,2044.87,United Kingdom
3488,14047,3,5,1308.61,United Kingdom
3489,14138,22,2,965.88,United Kingdom
3490,14340,25,1,134.7,United Kingdom
3491,14487,0,6,1165.48,United Kingdom
3492,14577,1,4,859.71,United Kingdom
3493,15281,4,9,2332.15,United Kingdom
3494,15411,0,4,1348.93,United Kingdom
3495,15804,0,13,4206.39,United Kingdom
3496,15863,0,2,68.84,United Kingdom
3497,16110,5,3,1320.95,United Kingdom
3498,16447,3,1,255.91,United Kingdom
3499,16768,2,3,478.09,United Kingdom
3500,17102,7,1,25.5,United Kingdom
3501,17460,2,6,622.43,United Kingdom
3502,17472,6,3,697.54,United Kingdom
3503,17498,5,1,272.22,United Kingdom
3504,17838,10,5,2720.8,United Kingdom
3505,17858,6,12,5140.66,United Kingdom
3506,12484,0,6,4527.32,Spain
3507,12507,2,3,1304.81,Spain
3508,12647,6,12,3722.82,Germany
3509,12740,23,1,427.6,France
3510,12878,12,2,854.99,United Kingdom
3511,12952,3,4,1387.79,United Kingdom
3512,13032,12,2,1010.18,United Kingdom
3513,13075,28,1,919.61,United Kingdom
3514,13658,0,5,2639.17,United Kingdom
3515,13725,2,8,1980.56,United Kingdom
3516,14087,23,1,191.47,United Kingdom
3517,14178,0,7,1600.26,United Kingdom
3518,14346,15,2,1021.58,United Kingdom
3519,14696,1,7,2078.95,United Kingdom
3520,14946,5,1,100.9,United Kingdom
3521,15605,7,5,1198.23,United Kingdom
3522,15813,14,2,1303.91,United Kingdom
3523,15988,10,1,156.78,United Kingdom
3524,16003,2,5,2735.37,United Kingdom
3525,16086,6,5,1121.39,United Kingdom
3526,16281,2,1,2062.06,United Kingdom
3527,16422,1,51,34684.4,United Kingdom
3528,16757,5,1,106.83,United Kingdom
3529,16955,22,4,518.67,United Kingdom
3530,16982,20,1,384.06,United Kingdom
3531,16988,26,1,126.12,United Kingdom
3532,17002,8,3,1493.73,United Kingdom
3533,17416,4,7,6893.42,United Kingdom
3534,12658,9,1,686.05,Germany
3535,12920,8,1,162.78,United Kingdom
3536,13107,4,4,1531.62,United Kingdom
3537,13138,1,6,962.39,United Kingdom
3538,13669,10,2,218.55,United Kingdom
3539,13742,0,12,3107.87,United Kingdom
3540,14022,2,1,440.0,United Kingdom
3541,14179,0,2,701.57,United Kingdom
3542,14235,3,5,3144.86,United Kingdom
3543,14463,8,3,529.62,United Kingdom
3544,14576,393,1,35.4,United Kingdom
3545,14893,0,2,1237.85,United Kingdom
3546,14985,5,2,292.01,United Kingdom
3547,15522,17,2,397.99,United Kingdom
3548,16380,21,1,1743.15,United Kingdom
3549,16581,20,1,105.84,United Kingdom
3550,16873,4,6,7123.62,United Kingdom
3551,17272,2,4,2148.63,United Kingdom
3552,17454,0,4,517.53,United Kingdom
3553,17569,19,1,344.14,United Kingdom
3554,17676,8,6,1371.18,United Kingdom
3555,17707,23,2,152.4,United Kingdom
3556,17846,15,1,2033.1,United Kingdom
3557,17919,18,1,1304.04,United Kingdom
3558,17954,0,12,2314.13,United Kingdom
3559,18114,8,1,220.1,United Kingdom
3560,18251,17,1,4314.72,United Kingdom
3561,12528,0,6,1933.48,Germany
3562,12653,14,2,2209.85,Israel
3563,12726,2,7,2609.1,France
3564,12826,1,7,1474.72,United Kingdom
3565,12886,26,2,1378.4,United Kingdom
3566,13538,2,7,1280.85,United Kingdom
3567,14232,2,5,2048.07,United Kingdom
3568,14285,5,4,1910.01,United Kingdom
3569,14537,17,1,355.56,United Kingdom
3570,14883,0,6,761.59,United Kingdom
3571,15139,16,2,178.96,United Kingdom
3572,15568,3,3,758.29,United Kingdom
3573,15787,17,3,933.26,United Kingdom
3574,15874,2,7,4405.88,United Kingdom
3575,16186,2,12,4006.94,United Kingdom
3576,16658,389,1,123.24,United Kingdom
3577,16980,1,2,1028.46,United Kingdom
3578,17159,5,3,1538.88,United Kingdom
3579,18122,13,6,1793.06,United Kingdom
3580,18236,9,6,882.24,United Kingdom
3581,18262,8,1,149.48,United Kingdom
3582,12833,13,1,417.38,United Kingdom
3583,12906,2,5,2919.81,United Kingdom
3584,13110,3,7,1488.67,United Kingdom
3585,13137,0,8,3603.29,United Kingdom
3586,13307,19,1,15.0,United Kingdom
3587,13467,1,2,1071.91,United Kingdom
3588,13837,4,2,266.59,United Kingdom
3589,14379,4,2,348.1,United Kingdom
3590,14467,0,4,596.26,United Kingdom
3591,14688,0,21,5579.1,United Kingdom
3592,15226,28,1,154.41,United Kingdom
3593,15235,2,12,2247.51,United Kingdom
3594,15589,1,3,478.53,United Kingdom
3595,16177,10,1,331.95,United Kingdom
3596,16790,7,6,1545.62,United Kingdom
3597,16823,4,1,358.38,United Kingdom
3598,17079,8,1,118.8,United Kingdom
3599,17169,17,2,835.78,United Kingdom
3600,17315,0,38,6281.23,United Kingdom
3601,17468,1,2,137.0,United Kingdom
3602,17621,0,3,1379.9,United Kingdom
3603,18155,5,3,371.62,United Kingdom
3604,18232,0,4,592.97,United Kingdom
3605,12352,2,8,2506.04,Norway
3606,12465,7,2,742.19,Belgium
3607,12693,6,4,855.91,Germany
3608,12866,29,1,559.12,Belgium
3609,13217,0,3,533.98,United Kingdom
3610,13395,23,1,307.72,United Kingdom
3611,13519,8,1,122.75,United Kingdom
3612,14517,9,2,330.45,United Kingdom
3613,14621,21,5,1788.36,United Kingdom
3614,14698,6,5,1217.27,United Kingdom
3615,15123,13,2,2199.31,United Kingdom
3616,15286,9,1,240.55,United Kingdom
3617,15316,13,1,165.0,United Kingdom
3618,15858,6,5,1427.57,United Kingdom
3619,15864,3,6,1936.32,United Kingdom
3620,15866,0,1,211.89,United Kingdom
3621,15869,23,2,149.64,United Kingdom
3622,15978,7,1,1098.78,United Kingdom
3623,16324,15,3,408.59,United Kingdom
3624,16837,4,11,3170.98,United Kingdom
3625,16872,4,3,680.02,United Kingdom
3626,13373,20,3,3312.25,United Kingdom
3627,13867,4,3,1005.09,United Kingdom
3628,13985,1,15,7060.13,United Kingdom
3629,14250,19,3,1904.05,United Kingdom
3630,14357,3,1,225.12,United Kingdom
3631,15246,15,2,514.15,United Kingdom
3632,15256,16,1,98.45,United Kingdom
3633,15271,0,15,2493.34,United Kingdom
3634,15578,0,1,127.1,United Kingdom
3635,16139,9,3,635.41,United Kingdom
3636,16349,8,1,53.5,United Kingdom
3637,16598,3,1,145.05,United Kingdom
3638,17671,6,4,1572.71,United Kingdom
3639,12604,7,2,254.18,France
3640,12999,3,3,455.88,United Kingdom
3641,13089,0,97,58762.08,United Kingdom
3642,13147,1,4,712.8,United Kingdom
3643,13296,5,1,87.4,United Kingdom
3644,13324,0,10,7121.95,United Kingdom
3645,13464,18,1,674.68,United Kingdom
3646,13501,6,1,1340.32,Switzerland
3647,13617,0,3,544.18,United Kingdom
3648,14073,23,1,151.04,United Kingdom
3649,14902,16,1,332.66,United Kingdom
3650,15349,25,2,463.91,United Kingdom
3651,15424,0,2,383.34,United Kingdom
3652,15436,3,3,1067.75,United Kingdom
3653,15555,2,16,4794.86,United Kingdom
3654,15826,16,3,1654.31,United Kingdom
3655,15917,24,1,123.1,United Kingdom
3656,16023,0,3,719.81,United Kingdom
3657,16162,29,1,37.4,United Kingdom
3658,16188,3,4,981.86,United Kingdom
3659,16433,19,1,184.26,United Kingdom
3660,16504,16,1,465.88,United Kingdom
3661,16641,4,1,231.1,United Kingdom
3662,16804,14,3,536.99,United Kingdom
3663,17375,0,3,400.1,United Kingdom
3664,17646,26,3,1008.39,United Kingdom
3665,12361,5,1,189.9,Belgium
3666,12456,0,3,3181.04,Switzerland
3667,12616,15,2,713.3,France
3668,13127,7,1,259.17,United Kingdom
3669,13512,6,1,251.21,United Kingdom
3670,13699,23,1,308.58,United Kingdom
3671,14000,18,1,635.66,United Kingdom
3672,14024,20,2,327.7,United Kingdom
3673,14320,13,2,477.79,United Kingdom
3674,14511,1,5,1314.81,United Kingdom
3675,14762,9,1,300.52,United Kingdom
3676,14911,0,201,143711.17,EIRE
3677,15472,12,1,371.56,United Kingdom
3678,15539,28,1,538.46,United Kingdom
3679,15748,0,1,144.36,United Kingdom
3680,15791,3,2,1612.69,United Kingdom
3681,16093,5,1,17.0,United Kingdom
3682,16169,0,4,1822.97,United Kingdom
3683,16361,0,4,891.21,United Kingdom
3684,16570,0,10,3738.4,United Kingdom
3685,16713,3,15,6910.78,United Kingdom
3686,16987,2,7,1616.8,United Kingdom
3687,17105,24,2,665.78,United Kingdom
3688,17226,26,1,393.49,United Kingdom
3689,17250,7,2,381.97,United Kingdom
3690,17733,7,2,692.19,United Kingdom
3691,17791,20,1,106.1,United Kingdom
3692,17957,26,1,111.68,United Kingdom
3693,18033,25,1,93.82,United Kingdom
3694,18073,3,12,3859.82,United Kingdom
3695,18110,10,1,198.8,United Kingdom
3696,12552,0,2,437.82,Italy
3697,12897,11,2,216.5,United Kingdom
3698,13021,0,9,2616.38,United Kingdom
3699,13258,2,3,672.83,United Kingdom
3700,13455,15,2,1058.34,United Kingdom
3701,13560,28,1,171.42,United Kingdom
3702,13808,6,5,1747.66,United Kingdom
3703,13823,9,2,957.66,United Kingdom
3704,14053,23,2,260.25,United Kingdom
3705,14162,10,2,289.36,United Kingdom
3706,14258,0,9,12669.98,United Kingdom
3707,14691,1,5,2114.33,United Kingdom
3708,14738,1,7,1314.45,United Kingdom
3709,15198,22,2,193.64,United Kingdom
3710,15690,0,2,239.76,United Kingdom
3711,15900,14,1,337.28,United Kingdom
3712,16320,10,2,1038.46,Unspecified
3713,16354,3,2,395.8,United Kingdom
3714,16763,5,1,611.85,United Kingdom
3715,17118,4,1,157.02,United Kingdom
3716,17163,8,2,293.1,United Kingdom
3717,17329,2,2,523.11,United Kingdom
3718,17367,15,1,167.55,United Kingdom
3719,13304,372,1,300.42,United Kingdom
3720,13491,4,10,1215.82,United Kingdom
3721,13536,0,7,3444.39,United Kingdom
3722,13587,23,1,712.4,United Kingdom
3723,13990,20,1,311.3,United Kingdom
3724,14167,0,4,562.59,United Kingdom
3725,14456,0,9,3017.28,United Kingdom
3726,14529,7,3,578.61,United Kingdom
3727,14789,19,1,197.64,United Kingdom
3728,15147,17,1,623.5,United Kingdom
3729,15205,15,2,653.24,United Kingdom
3730,15272,16,2,721.94,United Kingdom
3731,15456,29,3,434.59,United Kingdom
3732,15643,28,3,664.0,United Kingdom
3733,15921,10,1,323.03,United Kingdom
3734,16121,17,2,854.66,United Kingdom
3735,16718,390,1,606.05,United Kingdom
3736,16950,16,3,1178.56,United Kingdom
3737,17117,6,1,116.2,United Kingdom
3738,17284,4,6,1647.48,United Kingdom
3739,17761,23,1,712.78,United Kingdom
3740,17951,0,3,1008.54,United Kingdom
3741,18158,0,2,453.4,United Kingdom
3742,18172,0,20,7561.68,United Kingdom
3743,18239,0,5,1561.61,United Kingdom
3744,12377,2,2,1628.12,Switzerland
3745,12619,0,9,3641.24,Germany
3746,14090,11,1,76.32,United Kingdom
3747,14759,9,3,1625.97,United Kingdom
3748,15279,375,1,290.51,United Kingdom
3749,15596,0,5,1406.59,United Kingdom
3750,15836,10,1,137.37,United Kingdom
3751,16478,16,3,331.0,United Kingdom
3752,16619,9,1,226.21,United Kingdom
3753,16963,25,1,110.55,United Kingdom
3754,17642,14,2,712.29,United Kingdom
3755,12584,0,9,2338.15,Italy
3756,12673,13,2,610.52,Germany
3757,12747,2,11,4196.01,United Kingdom
3758,13005,11,2,513.7,United Kingdom
3759,13603,17,1,164.34,United Kingdom
3760,13771,6,4,2634.45,United Kingdom
3761,13973,5,1,264.7,United Kingdom
3762,14481,2,2,636.51,United Kingdom
3763,14819,0,2,272.07,United Kingdom
3764,15180,388,1,87.5,United Kingdom
3765,15763,7,2,1086.92,United Kingdom
3766,15803,11,1,415.82,United Kingdom
3767,15899,389,1,56.25,United Kingdom
3768,16026,3,1,236.09,United Kingdom
3769,16213,8,1,159.0,United Kingdom
3770,16689,5,2,422.6,United Kingdom
3771,17317,6,3,2600.34,United Kingdom
3772,17582,13,1,175.27,United Kingdom
3773,17631,5,3,528.33,United Kingdom
3774,17673,0,6,1594.97,United Kingdom
3775,18159,19,1,530.15,United Kingdom
3776,12572,11,2,1020.42,Germany
3777,12891,10,3,331.0,United Kingdom
3778,12924,5,4,933.7,United Kingdom
3779,12984,9,1,97.5,United Kingdom
3780,13763,23,1,1714.96,United Kingdom
3781,14729,394,1,313.49,United Kingdom
3782,15144,0,17,6580.44,United Kingdom
3783,15148,1,1,301.29,United Kingdom
3784,15255,26,1,890.85,United Kingdom
3785,15315,15,2,570.5,United Kingdom
3786,15395,12,1,107.45,United Kingdom
3787,15427,7,3,1430.54,United Kingdom
3788,15775,22,1,104.9,United Kingdom
3789,15990,4,2,792.11,United Kingdom
3790,15998,8,5,3080.22,United Kingdom
3791,16241,0,13,2590.31,United Kingdom
3792,16488,13,3,498.8,United Kingdom
3793,17459,3,2,657.3,United Kingdom
3794,17854,4,2,311.26,United Kingdom
3795,17956,26,1,12.75,United Kingdom
3796,12412,4,3,1226.88,Denmark
3797,12547,4,2,207.8,Spain
3798,12967,379,2,1660.9,United Kingdom
3799,13382,26,1,222.99,United Kingdom
3800,14045,8,4,1659.75,United Kingdom
3801,14401,0,13,4051.48,United Kingdom
3802,15225,11,1,409.4,United Kingdom
3803,15318,24,1,312.62,United Kingdom
3804,15622,2,9,3709.56,United Kingdom
3805,15907,14,3,882.72,United Kingdom
3806,16332,2,7,1582.8,United Kingdom
3807,16463,11,4,1422.4,United Kingdom
3808,16825,23,2,775.18,United Kingdom
3809,17829,16,1,889.24,United Arab Emirates
3810,17961,0,39,1296.44,United Kingdom
3811,17962,10,1,102.41,United Kingdom
3812,18065,6,14,2392.83,United Kingdom
3813,18216,22,1,481.75,United Kingdom
3814,18269,387,1,168.6,United Kingdom
3815,12477,0,6,13219.74,Germany
3816,12521,10,1,599.68,Germany
3817,12603,12,1,739.2,Germany
3818,12635,19,2,1689.18,Germany
3819,13158,5,4,1201.06,United Kingdom
3820,13299,14,1,142.5,United Kingdom
3821,13938,26,1,71.66,United Kingdom
3822,13972,0,2,190.25,United Kingdom
3823,14161,22,3,1097.62,United Kingdom
3824,14543,0,16,3599.73,United Kingdom
3825,14965,26,2,596.09,United Kingdom
3826,15101,29,2,317.53,United Kingdom
3827,15502,6,12,10384.93,United Kingdom
3828,15955,1,14,4416.26,United Kingdom
3829,16525,1,26,13027.45,United Kingdom
3830,16582,12,1,313.62,United Kingdom
3831,16652,8,7,6773.97,United Kingdom
3832,16672,2,20,8134.94,United Kingdom
3833,16851,2,3,342.45,United Kingdom
3834,17078,27,2,378.2,United Kingdom
3835,17206,13,1,204.24,United Kingdom
3836,17723,7,6,3276.4,United Kingdom
3837,17841,0,124,40519.84,United Kingdom
3838,17849,9,4,605.8,United Kingdom
3839,12735,2,2,779.57,France
3840,12985,19,2,1239.38,United Kingdom
3841,13280,3,3,798.46,United Kingdom
3842,13607,0,1,675.51,United Kingdom
3843,13760,2,2,286.79,United Kingdom
3844,13894,14,3,564.62,United Kingdom
3845,14239,1,11,2380.85,United Kingdom
3846,14393,25,1,67.95,United Kingdom
3847,14865,28,2,52.2,United Kingdom
3848,15104,3,2,993.54,United Kingdom
3849,15660,3,9,1600.86,United Kingdom
3850,15807,7,3,903.9,United Kingdom
3851,15952,2,4,781.91,United Kingdom
3852,16045,0,4,1340.7,United Kingdom
3853,16184,1,6,1158.79,United Kingdom
3854,16344,26,1,101.1,United Kingdom
3855,16832,10,3,199.15,United Kingdom
3856,17125,10,1,230.5,United Kingdom
3857,17302,5,5,1135.63,United Kingdom
3858,17410,7,5,1214.72,United Kingdom
3859,17557,4,3,541.46,United Kingdom
3860,17693,5,1,200.47,United Kingdom
3861,18005,7,2,226.47,United Kingdom
3862,18104,28,1,754.64,United Kingdom
3863,18165,15,1,302.46,United Kingdom
3864,18198,0,17,5425.56,United Kingdom
3865,12498,12,3,403.7,Germany
3866,13259,21,1,283.18,United Kingdom
3867,13639,4,1,1033.34,United Kingdom
3868,13949,0,6,2427.32,United Kingdom
3869,14098,27,1,147.35,United Kingdom
3870,14632,8,1,114.56,United Kingdom
3871,14741,2,6,1400.34,United Kingdom
3872,14869,2,2,721.45,United Kingdom
3873,15009,3,3,1259.43,United Kingdom
3874,15577,19,3,258.88,United Kingdom
3875,15612,21,2,195.15,United Kingdom
3876,15883,23,2,396.48,United Kingdom
3877,16179,20,1,215.83,United Kingdom
3878,16600,0,6,813.52,United Kingdom
3879,16816,0,4,417.06,United Kingdom
3880,17004,6,2,1312.14,United Kingdom
3881,17489,18,2,376.64,United Kingdom
3882,17491,1,10,3558.87,United Kingdom
3883,17555,10,2,480.31,United Kingdom
3884,17653,19,4,1207.56,United Kingdom
3885,17731,9,4,1240.11,United Kingdom
3886,18072,23,1,247.44,United Kingdom
3887,12820,4,4,942.34,United Kingdom
3888,12908,0,2,750.0,United Kingdom
3889,13144,19,1,110.95,United Kingdom
3890,13520,5,6,3624.35,Switzerland
3891,13555,3,4,4098.88,United Kingdom
3892,13566,0,2,856.84,United Kingdom
3893,13828,13,1,209.49,United Kingdom
3894,13862,2,8,2209.36,United Kingdom
3895,14016,14,4,4341.21,EIRE
3896,14092,0,14,4076.91,United Kingdom
3897,14293,15,4,1046.56,United Kingdom
3898,14622,22,1,320.58,United Kingdom
3899,14790,0,4,745.06,United Kingdom
3900,15067,8,3,1744.76,United Kingdom
3901,15581,3,13,3675.77,United Kingdom
3902,15624,2,4,588.13,United Kingdom
3903,15986,21,1,168.12,United Kingdom
3904,16160,15,2,1025.44,United Kingdom
3905,16347,2,2,847.45,United Kingdom
3906,16912,2,11,2555.58,United Kingdom
3907,17038,21,1,112.4,United Kingdom
3908,17516,3,5,764.88,United Kingdom
3909,18116,11,8,1403.11,United Kingdom
3910,18261,3,2,324.24,United Kingdom
3911,12386,24,2,401.9,Australia
3912,12590,18,2,9864.26,Germany
3913,12798,1,3,6977.04,Japan
3914,14221,2,9,3432.8,United Kingdom
3915,14261,8,2,1163.45,United Kingdom
3916,14583,3,5,986.96,United Kingdom
3917,14948,1,6,1101.97,United Kingdom
3918,16222,5,1,773.55,United Kingdom
3919,16343,7,2,328.58,United Kingdom
3920,16519,16,2,215.08,United Kingdom
3921,16810,0,1,309.54,United Kingdom
3922,16869,3,4,817.12,United Kingdom
3923,17697,13,1,338.95,United Kingdom
3924,17994,8,4,674.89,United Kingdom
3925,12372,1,3,1298.04,Denmark
3926,12468,3,2,729.54,Germany
3927,12945,6,1,462.95,United Kingdom
3928,13023,24,2,689.9,United Kingdom
3929,13037,2,3,881.07,United Kingdom
3930,13573,0,2,290.25,United Kingdom
3931,13754,4,2,282.6,United Kingdom
3932,13876,23,1,122.7,United Kingdom
3933,13936,17,1,376.58,United Kingdom
3934,14149,27,1,446.62,United Kingdom
3935,14323,13,2,605.06,United Kingdom
3936,14652,7,1,114.18,United Kingdom
3937,14670,26,2,392.86,United Kingdom
3938,14699,21,1,109.13,United Kingdom
3939,14894,15,1,655.75,United Kingdom
3940,14963,0,5,1472.34,United Kingdom
3941,15303,8,1,574.02,United Kingdom
3942,15312,2,4,924.85,United Kingdom
3943,15360,0,1,427.93,United Kingdom
3944,15565,0,2,173.16,United Kingdom
3945,15730,13,3,1120.88,United Kingdom
3946,15819,0,4,1905.45,United Kingdom
3947,15937,24,1,145.35,United Kingdom
3948,16621,11,4,813.48,United Kingdom
3949,16748,8,5,1515.9,United Kingdom
3950,16818,1,11,3349.57,United Kingdom
3951,16943,5,3,816.73,United Kingdom
3952,17412,3,7,1258.06,United Kingdom
3953,17470,4,5,1125.07,United Kingdom
3954,17648,0,4,1797.5,United Kingdom
3955,17770,5,5,1143.27,United Kingdom
3956,18125,3,4,1131.75,United Kingdom
3957,18151,2,2,653.35,United Kingdom
3958,12524,0,8,4485.72,Germany
3959,12649,6,3,623.51,Germany
3960,12809,15,1,489.31,Portugal
3961,13308,10,3,1385.51,United Kingdom
3962,13565,10,2,240.22,United Kingdom
3963,13576,1,18,6717.34,United Kingdom
3964,13974,9,1,413.59,United Kingdom
3965,13995,6,5,1393.69,United Kingdom
3966,14055,5,1,725.64,United Kingdom
3967,14466,3,7,2272.4,United Kingdom
3968,14692,5,4,591.55,United Kingdom
3969,15601,2,14,6776.56,United Kingdom
3970,15774,28,1,270.8,United Kingdom
3971,16149,10,2,280.52,United Kingdom
3972,16523,2,21,9418.47,United Kingdom
3973,16665,383,1,135.4,United Kingdom
3974,17010,9,1,195.36,United Kingdom
3975,17064,14,3,855.45,United Kingdom
3976,17073,8,4,1446.09,United Kingdom
3977,17239,0,1,382.5,United Kingdom
3978,12490,0,10,5417.93,France
3979,13130,24,1,64.0,United Kingdom
3980,13269,2,15,5343.28,United Kingdom
3981,13273,12,1,138.98,United Kingdom
3982,13932,12,1,307.4,United Kingdom
3983,14625,3,2,899.63,United Kingdom
3984,14895,0,20,11138.71,United Kingdom
3985,15258,6,2,623.16,United Kingdom
3986,15592,6,1,388.58,United Kingdom
3987,15854,8,12,2969.12,United Kingdom
3988,16019,0,9,3786.24,United Kingdom
3989,16102,2,3,1842.14,United Kingdom
3990,16181,3,1,305.54,United Kingdom
3991,16206,14,4,537.06,United Kingdom
3992,16229,17,2,1010.6,United Kingdom
3993,16444,1,4,654.67,United Kingdom
3994,16847,3,1,193.44,United Kingdom
3995,16858,389,1,375.69,United Kingdom
3996,17233,26,1,190.88,United Kingdom
3997,17321,27,2,657.16,United Kingdom
3998,17361,9,3,488.2,United Kingdom
3999,18034,12,2,418.68,United Kingdom
4000,18101,2,2,222.4,United Kingdom
4001,12402,10,1,225.6,Belgium
4002,12527,11,3,348.71,Germany
4003,12599,2,7,1032.58,France
4004,12855,393,1,38.1,United Kingdom
4005,13178,1,11,5725.47,United Kingdom
4006,13277,1,4,258.4,United Kingdom
4007,14557,15,1,788.38,United Kingdom
4008,14655,0,4,1932.23,United Kingdom
4009,14875,6,2,1465.32,United Kingdom
4010,15017,24,1,125.58,United Kingdom
4011,15103,16,2,703.36,United Kingdom
4012,15119,22,1,266.4,United Kingdom
4013,15239,1,2,780.59,United Kingdom
4014,15289,5,3,939.78,United Kingdom
4015,15376,0,3,1221.56,United Kingdom
4016,15421,18,4,950.36,United Kingdom
4017,16183,27,1,338.71,United Kingdom
4018,16345,4,1,565.46,United Kingdom
4019,16462,3,3,136.0,United Kingdom
